14,655,3.5,2.9
14,658,3.0,2.8
14,447,4.0,2.7
14,24,5.0,2.9
14,660,5.0,2.6
14,29,3.0,2.7
14,670,0.5,2.7
14,31,3.0,2.9
14,675,1.0,2.7
14,677,4.0,2.7
14,678,3.0,2.7
14,683,1.0,2.7
14,40,4.0,2.8
14,143,5.0,2.8
14,48,1.0,2.6
14,387,5.0,2.7
14,691,5.0,2.9
14,52,1.0,2.6
14,694,2.5,2.8
14,697,3.0,2.5
14,100,0.5,2.7
14,60,2.0,2.7
14,64,4.0,2.7
14,146,4.0,2.7
14,65,3.5,2.7
14,148,3.0,2.7
14,703,3.0,2.7
14,75,3.0,2.6
14,451,2.5,3.0
14,708,5.0,3.1
14,709,4.0,2.7
14,710,3.5,3.1
14,86,2.0,2.7
14,87,1.0,2.7
14,154,2.5,2.7
14,453,2.5,2.7
14,713,1.5,2.6
14,721,2.0,2.8
14,723,3.0,2.8
14,729,2.0,2.6
14,739,1.0,2.9
14,740,3.0,3.1
14,747,4.0,2.9
14,173,4.0,2.8
14,752,4.0,2.9
14,177,2.5,2.8
14,759,3.0,3.1
14,762,4.0,2.9
14,765,3.5,2.8
14,327,5.0,3.0
14,105,1.0,2.8
14,183,5.0,2.8
14,770,1.5,2.9
14,771,3.0,3.1
14,772,2.0,2.8
14,773,4.0,2.6
14,186,3.0,3.0
14,187,1.0,2.9
14,328,5.0,2.9
14,189,4.0,2.8
14,779,3.0,2.8
14,780,3.0,3.0
14,781,3.0,2.8
14,783,3.5,3.1
14,195,3.0,2.9
14,5,4.0,2.8
14,786,3.0,2.7
14,787,4.0,3.0
14,206,2.0,3.0
14,8,2.0,2.8
14,212,3.0,2.7
14,213,2.5,2.6
14,805,0.5,2.9
14,812,3.0,2.7
14,455,3.0,2.9
14,819,3.0,2.7
14,392,4.0,2.9
14,833,3.0,2.8
14,834,2.0,3.0
14,838,4.5,2.9
14,841,3.5,2.7
14,844,4.0,2.8
14,845,3.5,2.6
14,852,4.0,2.7
14,854,3.5,2.8
14,863,2.5,2.6
14,222,2.0,2.5
14,870,3.0,2.9
14,871,3.0,2.9
14,872,4.5,2.9
14,875,3.0,2.9
14,227,4.0,2.8
14,228,2.5,2.9
14,876,4.0,2.7
14,241,4.5,2.8
14,884,3.0,2.8
14,251,2.0,2.9
14,257,2.0,2.6
14,14,3.0,2.7
14,463,2.0,2.7
14,464,1.0,2.7
14,465,0.5,2.7
14,339,2.0,2.6
14,518,3.0,2.9
14,272,3.5,2.7
14,919,2.5,2.8
14,928,2.5,2.7
14,278,2.5,2.6
14,279,4.0,2.8
14,403,2.0,2.8
14,404,3.0,2.9
14,956,1.0,2.6
14,287,4.0,2.8
14,289,4.0,2.8
14,121,4.0,2.8
14,541,1.0,2.5
14,961,4.0,3.2
14,962,4.0,2.8
14,966,4.0,2.7
14,968,4.0,3.0
14,972,3.5,2.7
14,343,5.0,2.8
14,304,4.0,2.9
14,986,3.0,2.6
14,987,5.0,2.9
14,310,4.0,2.8
14,992,3.5,2.7
14,644,1.0,2.7
14,345,2.0,2.6
14,1003,2.0,3.0
14,1005,4.0,2.8
14,315,2.0,2.7
14,1010,1.0,3.0
14,1011,5.0,3.1
14,1013,2.0,2.8
14,408,5.0,2.6
14,1027,3.5,2.8
14,1036,3.0,2.8
14,1049,1.0,2.7
14,1056,3.0,2.7
14,647,1.0,2.5
14,1064,3.0,2.4
14,1070,4.0,2.9
14,1071,5.0,2.7
14,1077,1.0,2.7
14,1079,1.0,2.7
14,1081,2.0,2.7
14,1083,4.0,2.6
14,1088,2.0,2.5
14,1089,1.0,2.7
14,605,2.5,2.6
14,1093,4.0,2.7
14,1098,2.0,2.8
14,1099,5.0,2.8
14,349,5.0,2.7
14,1104,2.5,2.7
14,1107,1.0,2.6
14,1110,4.0,2.8
14,1112,3.0,2.9
14,1114,1.0,2.8
14,1116,1.0,2.5
14,1117,3.0,2.6
14,1120,2.0,2.7
14,350,2.0,2.7
14,1122,4.0,2.7
14,351,1.0,2.8
14,472,2.0,2.6
14,1123,3.0,2.8
14,1124,3.0,2.9
14,1126,3.0,2.7
14,1127,4.0,2.9
14,1132,1.0,2.7
14,1134,5.0,2.7
14,1139,3.0,2.7
14,474,5.0,2.7
14,1174,3.0,2.6
14,1194,2.0,2.4
14,1195,3.0,2.6
14,357,4.0,2.6
14,1198,2.0,2.6
14,1199,3.5,2.5
14,1203,1.0,2.6
14,1206,2.5,2.7
14,1210,2.0,2.8
14,477,5.0,2.6
14,1213,3.0,2.7
14,1219,1.0,2.8
14,1220,2.0,2.4
14,411,1.0,2.6
14,1227,1.0,2.7
14,1236,1.0,2.2
14,1242,3.0,2.4
14,1246,4.5,2.8
14,361,0.5,2.7
14,1254,1.0,2.6
14,1260,4.0,2.8
14,483,5.0,2.7
14,1269,2.0,2.7
14,1271,1.0,2.6
14,1276,4.0,2.9
14,1279,1.0,2.6
14,1288,3.5,3.1
14,363,4.0,2.6
14,1299,4.0,2.8
14,486,2.5,2.7
14,365,4.0,2.8
14,1313,2.0,2.4
14,1315,0.5,2.4
14,1321,1.0,2.8
14,1323,1.5,2.6
14,1328,3.0,2.7
14,487,3.0,2.6
14,1330,3.0,2.8
14,368,3.5,2.7
14,1350,2.0,3.1
14,1360,1.5,2.5
14,1365,4.0,2.6
14,1372,2.5,2.7
14,1376,4.5,2.9
14,1378,3.0,2.9
14,491,2.0,2.6
14,1386,1.0,2.5
14,1391,3.0,2.5
14,1407,2.0,2.8
14,371,2.5,2.7
14,372,3.0,2.6
14,1414,1.5,2.5
14,1415,2.5,2.5
14,1416,3.5,2.9
14,132,3.0,2.6
14,1422,0.5,2.7
14,1427,4.5,2.8
14,1428,4.0,2.5
14,1433,3.0,2.6
14,1442,5.0,2.8
14,1447,4.0,2.6
14,1450,4.0,3.3
14,1451,2.5,2.7
14,1457,0.5,2.6
14,1458,3.5,2.5
14,496,5.0,2.6
14,1464,0.5,2.5
14,380,3.0,2.7
14,1471,2.5,2.8
14,1472,4.5,2.7
14,1473,1.5,3.0
14,1475,1.5,2.6
14,1478,2.0,2.7
14,1482,1.0,2.9
14,1483,1.5,2.8
14,1486,1.0,2.5
14,1487,2.5,2.6
14,1489,4.0,2.6
14,1491,1.5,2.6
14,1501,1.5,2.8
14,1503,0.5,2.6
14,1504,1.0,2.8
14,1508,4.0,2.8
14,1510,2.5,2.9
14,1512,3.5,2.8
14,1519,2.0,2.6
14,1523,1.5,2.3
14,1524,2.5,2.7
14,1535,2.5,2.8
14,1545,4.0,2.3
14,1549,4.0,2.5
14,1556,0.5,2.3
14,1559,1.0,2.8
14,1571,4.5,3.0
14,1574,2.0,2.6
14,1575,3.0,2.6
14,1578,1.5,2.7
14,1579,4.5,2.4
14,1586,0.5,2.8
14,1587,1.5,2.7
14,1589,3.5,2.8
14,1593,4.0,2.8
14,1597,4.5,2.5
14,1602,2.0,2.7
14,1607,3.0,2.3
14,1608,5.0,2.7
14,1610,4.5,2.3
14,1613,1.5,2.7
14,1614,2.5,2.8
14,1623,1.0,2.7
14,1630,4.0,2.7
14,1632,3.0,2.6
14,1635,1.0,2.6
14,1643,1.0,2.6
14,1644,0.5,2.5
14,567,3.0,2.9
14,1652,1.0,2.7
14,1656,3.0,2.7
14,1668,4.0,2.6
14,1671,1.0,2.3
14,1679,1.5,2.7
14,1681,1.0,2.5
14,1683,1.0,2.4
14,1685,2.5,2.5
14,637,3.0,2.5
14,1688,3.5,2.6
14,1690,4.5,2.8
14,571,3.0,2.6
14,1714,4.0,2.6
14,1724,1.0,2.6
14,1726,1.0,2.3
14,1729,1.5,2.0
14,1739,1.0,2.7
14,1743,1.5,2.7
14,1750,3.0,2.7
14,1753,0.5,2.4
14,1757,1.5,2.7
14,1758,1.0,2.5
14,1772,3.0,2.2
14,1776,2.0,2.5
14,1783,0.5,2.5
14,1785,1.0,2.8
14,1791,4.0,2.8
14,1792,3.5,2.6
14,1796,2.0,2.4
14,1803,2.0,2.5
14,1825,4.5,2.7
14,1829,2.5,2.5
14,1851,0.5,2.6
14,1854,1.0,2.6
14,1858,2.0,2.6
14,1863,4.5,3.0
14,1866,3.0,2.4
14,1888,1.0,2.7
14,1895,3.0,2.5
14,1897,3.0,2.6
14,1900,3.0,2.9
14,1921,3.0,2.6
15,225,3.5,4.3
15,350,3.5,4.2
15,357,4.5,4.4
15,1943,5.0,4.0
15,483,4.5,4.2
15,489,3.5,4.1
16,23,5.0,3.7
16,34,3.0,3.6
16,387,4.0,3.7
16,49,5.0,3.9
16,147,4.5,3.8
16,92,4.5,3.7
16,718,4.5,3.8
16,104,4.5,3.8
16,736,4.5,3.9
16,434,4.5,3.8
16,1950,4.5,3.9
16,172,2.5,3.6
16,173,5.0,3.8
16,177,5.0,3.6
16,187,4.0,3.8
16,1959,4.0,4.0
16,779,5.0,4.0
16,194,3.5,3.8
16,788,5.0,3.8
16,203,4.5,3.8
16,457,4.5,3.9
16,336,4.0,3.7
16,337,4.0,3.5
16,113,3.5,3.6
16,1968,4.0,3.8
16,889,4.5,3.8
16,890,2.0,3.7
16,516,3.5,3.8
16,276,5.0,3.9
16,945,3.5,3.8
16,948,3.0,3.9
16,287,2.0,3.6
16,121,4.5,3.8
16,1975,4.0,3.9
16,1012,4.0,3.8
16,1024,4.0,3.9
16,1034,5.0,3.9
16,611,3.5,3.7
16,125,4.0,3.9
16,354,3.5,3.6
16,1980,4.0,3.7
16,630,4.0,3.8
16,479,4.5,3.8
16,411,4.0,3.8
16,480,4.5,3.6
16,1229,0.5,3.9
16,360,3.0,3.6
16,1989,1.5,3.4
16,1261,4.0,3.7
16,1990,2.0,3.0
16,1991,4.5,3.8
16,363,4.0,3.5
16,1995,4.0,3.7
16,1997,4.5,4.2
16,1310,5.0,3.8
16,1322,1.0,3.7
16,1329,2.0,3.7
16,2006,5.0,3.9
16,2010,4.5,4.1
16,2014,3.5,3.4
16,1367,3.5,3.9
16,2018,4.0,3.8
16,130,4.5,3.7
16,2032,4.5,3.8
16,2036,3.5,3.9
16,373,2.0,3.6
16,1423,4.5,3.6
16,1425,0.5,3.6
16,2048,2.5,3.7
16,2050,5.0,3.8
16,2056,3.0,3.7
16,2060,5.0,3.8
17,2062,3.0,3.4
17,447,5.0,3.1
17,2073,3.0,3.2
17,505,4.0,3.4
17,2075,4.0,3.1
17,2077,3.0,3.0
17,433,4.0,3.2
18,2061,3.0,3.4
18,2062,3.0,3.3
18,2085,1.0,3.5
18,658,3.0,3.5
18,2064,3.0,3.3
18,27,3.0,3.6
18,2096,3.0,3.2
18,670,4.0,3.6
18,2101,2.0,2.8
18,678,3.0,3.3
18,1945,4.0,3.7
18,684,5.0,3.4
18,40,3.0,3.4
18,688,4.0,3.7
18,97,4.0,3.6
18,43,4.0,3.4
18,50,3.0,3.7
18,2112,5.0,3.3
18,1941,3.0,3.6
18,54,4.0,3.4
18,55,3.0,3.5
18,58,5.0,3.5
18,59,3.0,3.5
18,60,3.0,3.5
18,2122,3.0,3.6
18,65,3.0,3.5
18,2125,3.0,3.4
18,699,4.0,3.4
18,152,4.0,3.2
18,705,3.0,3.3
18,77,4.0,3.6
18,2144,1.0,3.2
18,2145,3.0,3.7
18,426,5.0,3.6
18,82,3.0,3.4
18,86,3.0,3.4
18,154,4.0,3.7
18,101,5.0,3.5
18,2148,4.0,3.8
18,453,3.0,3.5
18,94,4.0,3.6
18,2150,3.0,3.3
18,102,3.0,3.4
18,722,3.0,3.3
18,454,3.0,3.5
18,2083,2.0,3.7
18,736,3.0,3.9
18,434,4.0,3.8
18,2159,4.0,3.7
18,2160,4.0,3.6
18,2166,5.0,3.7
18,165,3.0,3.7
18,171,4.0,3.7
18,581,3.0,3.5
18,749,3.0,3.5
18,173,4.0,3.5
18,2174,4.0,3.5
18,751,3.0,3.4
18,2176,4.0,3.7
18,2177,3.0,3.8
18,2182,4.0,3.7
18,105,3.0,3.6
18,768,5.0,3.9
18,582,4.0,3.4
18,186,5.0,3.7
18,187,5.0,3.7
18,188,5.0,3.7
18,2184,3.0,3.6
18,775,4.0,3.7
18,777,4.0,3.7
18,329,3.0,3.7
18,779,4.0,3.9
18,780,4.0,3.8
18,783,5.0,3.7
18,193,5.0,3.5
18,2187,5.0,3.7
18,196,4.0,3.7
18,2188,3.0,3.5
18,198,4.0,3.6
18,795,3.0,3.6
18,202,3.0,3.6
18,800,4.0,3.6
18,206,3.0,3.5
18,9,4.0,3.6
18,2198,4.0,3.4
18,443,3.0,3.4
18,213,3.0,3.4
18,445,5.0,3.7
18,216,3.0,3.5
18,11,3.0,3.5
19,417,3.5,3.4
19,139,3.5,3.3
19,30,4.0,3.6
19,321,1.0,3.1
19,57,2.0,3.3
19,75,3.0,3.3
19,101,4.0,3.3
19,324,4.0,3.2
19,157,2.0,3.4
19,2207,3.5,3.6
19,179,2.0,3.4
19,109,3.0,3.4
19,914,4.5,3.5
19,2211,5.0,3.3
19,2213,4.5,3.2
19,1055,2.0,3.4
19,2215,4.0,3.5
19,2221,4.0,4.0
19,1436,2.5,3.5
19,2224,4.0,2.5
19,2230,4.0,3.5
20,20,3.0,3.3
20,659,3.0,3.4
20,420,4.0,3.4
20,2234,2.0,3.5
20,423,3.0,3.3
20,424,3.0,3.6
20,57,4.0,3.6
20,64,4.0,3.4
20,72,3.0,3.6
20,77,4.0,3.6
20,153,3.0,3.6
20,154,3.0,3.5
20,324,3.0,3.5
20,506,3.0,3.3
20,733,3.0,3.5
20,736,5.0,3.7
20,551,5.0,3.6
20,2240,3.0,3.7
20,742,5.0,3.6
20,170,4.0,3.6
20,435,3.0,3.4
20,1955,4.0,3.7
20,179,4.0,3.6
20,180,5.0,3.6
20,766,4.0,3.6
20,328,3.0,3.7
20,188,3.0,3.5
20,783,5.0,3.5
20,195,4.0,3.6
20,196,3.0,3.5
20,787,3.0,3.5
20,440,2.0,3.5
20,202,4.0,3.5
20,206,3.0,3.4
20,2250,3.0,2.5
21,447,4.5,3.5
21,659,2.0,3.1
21,386,1.0,3.2
21,40,2.0,3.4
21,151,2.5,3.4
21,91,4.5,3.5
21,722,1.5,3.3
21,436,2.0,3.4
21,553,2.5,3.5
21,799,3.5,3.4
21,214,4.0,3.4
21,805,3.5,3.3
21,332,2.5,3.4
21,396,3.0,3.4
21,335,2.5,3.3
21,336,3.0,3.6
21,876,2.5,3.2
21,2256,3.5,3.5
21,2259,4.0,3.3
21,341,1.5,3.3
21,950,3.0,3.4
21,119,4.0,3.3
21,2260,1.0,3.2
21,972,3.0,3.3
21,346,1.5,3.2
21,1050,4.5,3.5
21,647,2.5,3.1
21,598,4.5,3.3
21,1089,2.0,3.3
21,1206,3.0,3.3
21,1225,2.5,3.6
21,483,4.5,3.6
21,363,4.0,3.3
21,1296,3.5,3.2
21,1329,2.5,3.3
21,367,2.0,3.4
21,368,3.0,3.3
21,129,4.0,3.6
21,1432,4.0,3.5
21,1435,3.5,3.6
22,2274,1.5,3.5
22,2275,3.5,3.7
22,139,3.5,3.6
22,24,4.0,3.7
22,2093,4.0,3.6
22,689,4.0,3.6
22,42,3.5,3.6
22,425,4.0,3.6
22,146,4.0,3.5
22,73,3.0,3.6
22,1948,4.5,3.7
22,79,3.5,3.7
22,2279,3.5,3.8
22,81,2.5,3.5
22,88,4.0,3.7
22,89,3.5,3.7
22,714,4.5,3.5
22,720,4.5,3.8
22,731,4.5,3.8
22,2284,2.5,3.7
22,733,5.0,3.8
22,434,3.5,3.8
22,740,4.0,3.8
22,2158,3.5,3.8
22,1952,4.0,3.8
22,2163,3.5,3.7
22,326,2.5,3.7
22,435,4.0,3.8
22,2288,2.5,3.7
22,1954,4.0,3.8
22,1955,3.5,3.7
22,763,4.0,3.7
22,179,4.5,3.7
22,182,4.5,3.8
22,773,3.5,3.6
22,2184,3.5,3.6
22,1957,4.5,3.7
22,389,4.0,3.7
22,782,4.5,3.8
22,2245,3.5,3.7
22,194,3.5,3.7
22,7,5.0,3.7
22,2292,4.5,3.6
22,1961,2.5,3.9
22,212,2.5,3.5
22,530,1.5,3.5
22,512,4.0,3.6
22,457,4.0,3.8
22,2253,4.0,3.7
22,848,3.5,3.4
22,2295,3.5,3.6
22,2302,4.0,3.7
22,2305,4.0,3.8
22,2306,4.0,3.7
22,2310,3.5,3.8
22,2209,1.5,3.6
22,874,3.5,3.7
22,879,4.5,3.6
22,337,3.0,3.5
22,2313,3.5,3.3
22,885,2.0,3.6
22,2317,3.0,3.6
22,338,3.5,3.6
22,900,3.5,3.7
22,903,2.5,3.7
22,904,3.0,3.6
22,907,4.0,3.8
22,340,3.0,3.5
22,2323,2.5,3.7
22,523,2.0,3.5
22,937,3.5,3.6
22,2324,3.5,3.8
22,404,5.0,3.9
22,954,3.5,3.7
22,2328,5.0,3.8
22,2329,4.0,3.6
22,960,3.5,3.6
22,965,3.5,3.6
22,2260,3.5,3.5
22,122,3.5,3.8
22,969,4.5,3.7
22,980,2.5,3.7
22,988,4.5,3.8
22,467,3.0,3.6
22,995,2.0,3.7
22,345,5.0,3.6
22,2343,3.0,3.7
22,2345,5.0,3.8
22,1028,5.0,3.7
22,1034,4.5,3.7
22,2352,4.5,3.8
22,1050,4.0,3.7
22,19,3.5,3.7
22,1119,4.0,3.7
22,2361,4.0,3.7
22,471,4.5,3.7
22,350,3.5,3.6
22,1148,2.0,3.7
22,1161,3.0,3.7
22,1167,3.0,3.6
22,1198,4.0,3.7
22,1212,3.5,3.7
22,477,3.5,3.6
22,478,3.5,3.6
22,411,2.0,3.5
22,2376,4.5,3.5
22,480,4.0,3.7
22,1227,3.5,3.5
22,2380,4.0,2.5
22,1237,4.0,3.7
22,1244,5.0,3.7
22,1261,3.5,3.7
22,2388,4.0,3.8
22,1272,2.5,3.7
22,127,4.0,3.7
22,1299,5.0,3.8
22,2396,4.0,3.6
22,1304,3.5,3.6
22,1308,2.5,3.6
22,366,4.0,3.8
22,1320,4.0,3.6
22,1338,3.0,3.6
22,1339,4.5,3.6
22,1347,3.5,3.7
22,1356,4.0,3.7
22,489,5.0,3.8
22,1373,1.5,3.8
22,2019,4.0,3.7
22,2419,4.0,2.5
22,413,4.5,3.7
22,2425,2.0,3.5
22,1381,2.0,3.7
22,2444,3.5,3.6
22,1426,4.0,3.7
22,2454,4.0,3.7
22,377,5.0,3.7
22,497,3.5,3.6
22,2060,3.0,3.7
22,2468,3.5,3.7
22,2473,4.0,3.9
22,1486,1.5,3.6
23,662,3.0,3.6
23,146,4.0,3.7
23,69,4.0,3.7
23,714,4.0,3.8
23,102,3.0,3.6
24,433,3.0,3.5
24,728,3.0,3.4
24,2201,1.0,3.1
25,2481,4.5,3.6
25,60,2.0,3.4
25,75,1.0,3.6
25,505,3.5,3.7
25,157,4.0,3.5
25,180,4.0,3.7
25,106,3.5,3.5
25,11,1.5,3.7
25,393,3.5,3.7
25,853,3.0,3.5
25,464,4.0,3.7
25,923,5.0,3.7
25,1041,2.5,3.6
25,468,2.5,3.6
25,2482,4.0,3.6
25,1126,3.0,3.6
25,354,4.0,3.6
25,1206,4.0,3.6
25,2373,4.5,3.5
25,358,1.5,3.7
25,1266,4.0,3.7
25,1303,3.0,3.7
25,486,2.0,3.7
25,415,2.0,3.6
25,416,1.5,3.5
25,1479,4.5,3.4
25,1507,4.5,3.7
25,1509,3.0,3.6
25,1512,5.0,3.7
25,1514,3.5,3.6
25,1530,2.5,3.6
25,2489,2.5,3.4
25,1536,2.5,3.7
25,137,5.0,3.7
25,1551,5.0,3.6
25,1563,5.0,3.6
25,1567,3.5,3.7
25,1572,3.0,3.6
25,2495,0.5,2.5
25,565,2.0,3.7
26,2499,5.0,3.1
26,828,4.0,3.7
26,459,5.0,3.8
26,522,4.0,3.4
27,158,3.0,4.3
27,434,4.0,4.1
27,740,5.0,4.3
27,186,5.0,4.5
27,389,5.0,4.1
27,788,5.0,4.3
27,2246,5.0,4.3
27,457,5.0,4.6
27,2504,5.0,3.8
27,463,5.0,4.2
27,2507,5.0,4.0
27,2508,4.0,4.5
28,2259,3.5,2.0
28,950,2.5,3.0
28,1329,2.5,2.8
28,1360,2.5,3.3
28,1516,4.5,4.0
29,652,4.0,3.8
29,418,5.0,3.9
29,658,4.0,3.7
29,27,5.0,4.0
29,680,2.0,3.9
29,2104,2.0,3.9
29,42,4.0,3.7
29,2523,3.0,3.9
29,449,5.0,3.7
29,690,1.0,3.9
29,52,4.0,3.8
29,1941,5.0,3.9
29,323,2.0,3.8
29,57,5.0,3.9
29,59,3.0,3.9
29,2527,4.0,3.9
29,68,5.0,3.8
29,69,5.0,3.8
29,2533,4.0,3.8
29,72,4.0,3.9
29,2535,2.0,3.6
29,2279,2.0,3.7
29,426,4.0,4.0
29,706,4.0,3.8
29,91,4.0,3.8
29,92,4.0,4.0
29,713,5.0,3.8
29,2539,1.0,4.1
29,157,5.0,4.0
29,2153,5.0,4.0
29,733,4.0,3.9
29,160,5.0,4.0
29,161,4.0,3.9
29,739,5.0,4.0
29,742,4.0,3.8
29,2162,4.0,4.0
29,552,3.0,3.8
29,326,4.0,3.9
29,2173,4.0,3.7
29,749,4.0,3.9
29,2175,1.0,3.6
29,527,4.0,3.9
29,2549,3.0,3.8
29,2177,4.0,3.9
29,181,3.0,3.9
29,183,5.0,4.0
29,184,5.0,3.9
29,185,4.0,3.8
29,2551,4.0,3.8
29,191,4.0,3.9
29,778,4.0,3.9
29,787,5.0,3.8
29,788,5.0,4.0
29,390,5.0,4.0
29,200,4.0,3.7
29,441,4.0,3.8
29,798,4.0,3.9
29,204,4.0,3.9
29,205,4.0,3.8
29,206,4.0,3.7
29,214,4.0,3.8
29,215,3.0,3.7
29,445,5.0,3.8
29,216,4.0,3.9
29,2554,3.0,4.0
29,809,5.0,3.9
29,2559,4.0,3.8
29,512,5.0,4.0
29,2562,2.0,3.6
29,825,3.0,3.9
29,2564,3.0,4.0
29,2565,4.0,3.7
29,833,5.0,3.8
29,836,4.0,3.9
29,2570,5.0,3.8
29,2571,2.0,3.7
29,2573,4.0,3.8
29,220,4.0,3.7
29,112,1.0,3.9
29,222,4.0,3.9
29,869,4.0,4.0
29,2306,4.0,4.0
29,2309,4.0,3.9
29,2209,5.0,3.8
29,229,4.0,3.9
29,2581,3.0,3.6
29,241,4.0,4.0
29,249,4.0,3.8
29,13,2.0,3.7
29,535,4.0,3.6
29,255,4.0,3.9
29,256,4.0,3.9
29,2588,3.0,4.0
29,1967,3.0,3.8
29,1968,4.0,3.7
29,885,4.0,3.7
29,888,3.0,3.8
29,2595,4.0,3.6
29,892,5.0,3.9
29,2603,3.0,3.7
29,585,3.0,3.7
29,267,5.0,3.9
29,268,5.0,4.0
29,2256,4.0,3.6
29,462,4.0,3.9
29,901,5.0,3.8
29,910,4.0,3.9
29,2615,4.0,3.6
29,2621,3.0,3.8
29,2627,4.0,3.6
29,521,5.0,3.9
29,115,1.0,3.6
29,2634,4.0,3.5
29,523,4.0,3.8
29,2643,4.0,3.9
29,2648,4.0,3.8
29,2651,4.0,2.5
29,287,2.0,3.8
29,290,4.0,3.9
29,2660,4.0,4.1
29,960,4.0,3.9
29,2665,4.0,3.8
29,406,4.0,3.9
29,2513,3.0,3.7
29,2669,3.0,3.7
29,2672,4.0,3.8
29,969,3.0,3.6
29,2684,2.0,3.9
29,995,4.0,3.8
29,2694,4.0,3.9
29,345,4.0,3.9
29,2700,1.0,3.8
29,2701,4.0,3.7
